802.9	0
803	1.0146144836E-12
803.1	0.000887349
803.2	0.0017751131
803.3	0.0026399301
803.4	0.0035051513
803.5	0.0043941498
803.6	0.0052824788
803.7	0.0061474837
803.8	0.0070125377
803.9	0.0079010164
804	0.0087895454
804.1	0.0096535752
804.2	0.0105174439
804.3	0.0114045214
804.4	0.0122914334
804.5	0.0131548144
804.6	0.0140237911
804.7	0.0149166958
804.8	0.015810163
804.9	0.0167041922
805	0.0175987833
805.1	0.0184718388
805.2	0.0193455652
805.3	0.0202433924
805.4	0.0211419086
805.5	0.0220176657
805.6	0.0228847338
805.7	0.0237752104
805.8	0.0246656474
805.9	0.0255325989
806	0.0263995119
806.1	0.0272894637
806.2	0.0281793521
806.3	0.0290691768
806.4	0.029958938
806.5	0.0308251945
806.6	0.0316913891
806.7	0.0325809613
806.8	0.03347047
806.9	0.0343364773
807	0.0352024227
807.1	0.0360890699
807.2	0.0369755217
807.3	0.0378383487
807.4	0.0387009854
807.5	0.0395868559
807.6	0.0404725309
807.7	0.0413345914
807.8	0.0421964615
807.9	0.0430815552
808	0.0439664535
808.1	0.0457096359
808.2	0.047451847
808.3	0.0491930868
808.4	0.0509333554
808.5	0.0526726532
808.6	0.0544109801
808.7	0.0561483364
808.8	0.0578847222
808.9	0.0596434907
809	0.0614012761
809.1	0.0631418799
809.2	0.0648819066
809.3	0.0666213563
809.4	0.0683602288
809.5	0.070098524
809.6	0.0718509804
809.7	0.0736035783
809.8	0.0753563178
809.9	0.0771091987
810	0.0788622211
810.1	0.0806131438
810.2	0.0823641107
810.3	0.0841151217
810.4	0.085866177
810.5	0.08764061
810.6	0.0893784046
810.7	0.091091473
810.8	0.0928031486
810.9	0.0945134314
811	0.0962223213
811.1	0.0978986078
811.2	0.0995724016
811.3	0.1012437035
811.4	0.1029125139
811.5	0.1045788336
811.6	0.1062645824
811.7	0.1079485549
811.8	0.1096307513
811.9	0.1113111722
812	0.112989818
812.1	0.1147293594
812.2	0.1164683038
812.3	0.1181835185
812.4	0.1198981437
812.5	0.1216121793
812.6	0.1231470404
812.7	0.1246762761
812.8	0.1261998858
812.9	0.1277178688
813	0.1292302246
813.1	0.1305341968
813.2	0.1318272723
813.3	0.1331094529
813.4	0.13438074
813.5	0.1356411354
813.6	0.1371524932
813.7	0.1386593914
813.8	0.1401618304
813.9	0.1416822648
814	0.1431981817
814.1	0.144793264
814.2	0.1463863255
814.3	0.147977366
814.4	0.1495663851
814.5	0.1511533827
814.6	0.1525095124
814.7	0.1538585794
814.8	0.1552005828
814.9	0.1565355217
815	0.1578633952
815.1	0.1591330445
815.2	0.16039464
815.3	0.1616481835
815.4	0.1628936763
815.5	0.164152972
815.6	0.165440393
815.7	0.1666986282
815.8	0.1679495313
815.9	0.1691931035
816	0.1704293463
816.1	0.1718079233
816.2	0.1731819784
816.3	0.1745515126
816.4	0.1759165269
816.5	0.1772770222
816.6	0.1794297568
816.7	0.1815921815
816.8	0.1837642939
816.9	0.1859460915
817	0.1881375719
817.1	0.1897993233
817.2	0.1914611871
817.3	0.1931013808
817.4	0.1947416853
817.5	0.1963821007
817.6	0.1972409586
817.7	0.198086975
817.8	0.1989201486
817.9	0.1997404779
818	0.2005479618
818.1	0.20277214
818.2	0.2050061133
818.3	0.2072498801
818.4	0.2095034386
818.5	0.2117667874
818.6	0.2138989236
818.7	0.2160387124
818.8	0.2181861527
818.9	0.220363135
819	0.222547869
819.1	0.224241027
819.2	0.2259348803
819.3	0.227629429
819.4	0.229324673
819.5	0.2310206122
819.6	0.2326666671
819.7	0.2343127015
819.8	0.2359587156
819.9	0.2376047092
820	0.2392506824
820.1	0.2421619558
820.2	0.245090588
820.3	0.2480365804
820.4	0.2509999347
820.5	0.2540031941
820.6	0.2566989763
820.7	0.2593852654
820.8	0.2620846045
820.9	0.2647969948
821	0.2675224374
821.1	0.2691220081
821.2	0.2707200065
821.3	0.2723164326
821.4	0.2739112867
821.5	0.2755045689
821.6	0.2765765073
821.7	0.2776404727
821.8	0.2786964661
821.9	0.2797444886
822	0.280784541
822.1	0.280147052
822.2	0.2794804239
822.3	0.2787625626
822.4	0.2780159268
822.5	0.2772405099
822.6	0.2756385975
822.7	0.2739984482
822.8	0.2723200531
822.9	0.2706034031
823	0.2688484892
823.1	0.2718202162
823.2	0.2748080948
823.3	0.2778121221
823.4	0.2808322955
823.5	0.2838686121
823.6	0.2888044352
823.7	0.2937769644
823.8	0.2987861933
823.9	0.3038540993
824	0.3089591868
824.1	0.3119624326
824.2	0.3149800315
824.3	0.3180119835
824.4	0.3210582888
824.5	0.3241189476
824.6	0.3261661257
824.7	0.3282169032
824.8	0.3302712802
824.9	0.3323292566
825	0.3343908326
825.1	0.335773487
825.2	0.3371527376
825.3	0.3385285838
825.4	0.3399010247
825.5	0.3412927764
825.6	0.3426810766
825.7	0.344043253
825.8	0.3454020215
825.9	0.3467573811
826	0.3481093314
826.1	0.3506798631
826.2	0.3532588156
826.3	0.3558461878
826.4	0.3584419789
826.5	0.361046188
826.6	0.3630529686
826.7	0.3650624743
826.8	0.3670747049
826.9	0.36908966
827	0.3711073394
827.1	0.3709625328
827.2	0.3708003201
827.3	0.3705980765
827.4	0.3703786686
827.5	0.3701421006
827.6	0.370681108
827.7	0.3712099939
827.8	0.3717287609
827.9	0.3722374114
828	0.372735948
828.1	0.375157044
828.2	0.3775850651
828.3	0.3800200132
828.4	0.3824618903
828.5	0.3849106983
828.6	0.3866205474
828.7	0.388130183
828.8	0.3896401142
828.9	0.3905262834
829	0.3914126226
