908.3	0
908.4	4.8597384635E-13
908.5	0.0003513803
908.6	0.0007027096
908.7	0.0014248338
908.8	0.0021468497
908.9	0.0028687564
909	0.0035905541
909.1	0.0042968841
909.2	0.005004466
909.3	0.0057328666
909.4	0.0064625562
909.5	0.0071935363
909.6	0.0079222718
909.7	0.0086320397
909.8	0.0093424443
909.9	0.0100731246
910	0.0108044656
910.1	0.0115086314
910.2	0.012209979
910.3	0.0128889862
910.4	0.0135652647
910.5	0.0142582713
910.6	0.0150156208
910.7	0.015776574
910.8	0.0165411259
910.9	0.0172896233
911	0.0180416088
911.1	0.0187872222
911.2	0.0195341276
911.3	0.0202823159
911.4	0.0210317765
911.5	0.0217627127
911.6	0.022411015
911.7	0.0230749833
911.8	0.0237348377
911.9	0.0243710231
912	0.0250032156
912.1	0.0257878631
912.2	0.026575977
912.3	0.0273675519
912.4	0.0281625819
912.5	0.0289413197
912.6	0.0294766851
912.7	0.0300232971
912.8	0.0305614243
912.9	0.0310910773
913	0.0316122663
913.1	0.0320888502
913.2	0.0325564476
913.3	0.0330338459
913.4	0.0335020201
913.5	0.034313001
913.6	0.0355374094
913.7	0.037128443
913.8	0.0387340478
913.9	0.0403352721
914	0.0419508052
914.1	0.0436982501
914.2	0.0454663959
914.3	0.0472551849
914.4	0.0490645585
914.5	0.050874739
914.6	0.0521928323
914.7	0.0535226375
914.8	0.0548444342
914.9	0.0561582224
915	0.0574640044
915.1	0.0582568572
915.2	0.05901725
915.3	0.0597264418
915.4	0.0604037208
915.5	0.0610674999
915.6	0.062613429
915.7	0.0641664881
915.8	0.0657266744
915.9	0.0672939888
916	0.0688684364
916.1	0.0710179048
916.2	0.0731969642
916.3	0.0754248253
916.4	0.0776826803
916.5	0.0799705364
916.6	0.0814602714
916.7	0.0829506651
916.8	0.084441701
916.9	0.0859137195
917	0.0873863349
917.1	0.0881864085
917.2	0.0889647182
917.3	0.0897212742
917.4	0.090456086
917.5	0.0911691628
917.6	0.0922745409
917.7	0.0933517401
917.8	0.0944196812
917.9	0.0954970307
918	0.0965650319
918.1	0.0985065386
918.2	0.1004629355
918.3	0.1024153073
918.4	0.1043823241
918.5	0.1063830708
918.6	0.1084225489
918.7	0.1104775566
918.8	0.1125480222
918.9	0.1146338752
919	0.1167350461
919.1	0.1183823129
919.2	0.1200341976
919.3	0.1217104003
919.4	0.1233912169
919.5	0.1250766183
919.6	0.1265520324
919.7	0.1280268774
919.8	0.1295011323
919.9	0.1309549845
920	0.1324082145
920.1	0.1342147044
920.2	0.1360275295
920.3	0.1378466648
920.4	0.1396720884
920.5	0.1415037813
920.6	0.1428942171
920.7	0.144262137
920.8	0.1456275889
920.9	0.1470105644
921	0.1483910991
921.1	0.1494275929
921.2	0.1504553259
921.3	0.1514743661
921.4	0.1524847891
921.5	0.1534670335
921.6	0.1548014181
921.7	0.1561531997
921.8	0.1575027178
921.9	0.1588499564
922	0.1601948993
922.1	0.1619227911
922.2	0.163655147
922.3	0.1654116056
922.4	0.167172531
922.5	0.1689378896
922.6	0.1702796294
922.7	0.1716189177
922.8	0.1729557652
922.9	0.1742705107
923	0.1755828751
923.1	0.1768040393
923.2	0.1780211191
923.3	0.1792341388
923.4	0.1804431254
923.5	0.181648108
923.6	0.1827729714
923.7	0.1838738046
923.8	0.1849698364
923.9	0.1860801666
924	0.1871850931
924.1	0.1883444172
924.2	0.1894987191
924.3	0.1906477915
924.4	0.191791446
924.5	0.1929103263
924.6	0.1941890904
924.7	0.195483509
924.8	0.1967742547
924.9	0.198061211
925	0.1993442857
925.1	0.2008649582
925.2	0.2023849172
925.3	0.2039232789
925.4	0.2054609146
925.5	0.2069978506
925.6	0.2084458932
925.7	0.2098923048
925.8	0.2113372089
925.9	0.2127615941
926	0.2141848168
926.1	0.2156179357
926.2	0.2170504138
926.3	0.2184825501
926.4	0.2199146812
926.5	0.2213471818
926.6	0.2229210182
926.7	0.2244769932
926.8	0.2260343102
926.9	0.2276122203
927	0.2291915741
927.1	0.229251094
927.2	0.2292952414
927.3	0.2293240976
927.4	0.2293377439
927.5	0.2293176119
927.6	0.2287870097
927.7	0.2282547678
927.8	0.2277022598
927.9	0.2271295091
928	0.2265365394
928.1	0.2274193139
928.2	0.2282972246
928.3	0.2291524848
928.4	0.2300029231
928.5	0.2308662242
928.6	0.2314650299
928.7	0.232057198
928.8	0.2326422439
928.9	0.2332022349
929	0.2337543372
929.1	0.2338070995
929.2	0.2338463505
929.3	0.2338717893
929.4	0.2338831507
929.5	0.2338802059
929.6	0.2328771174
929.7	0.2318339919
929.8	0.2307677016
929.9	0.2296945096
930	0.2285977911
930.1	0.2277597284
930.2	0.2268998339
930.3	0.2260182149
930.4	0.2251150204
930.5	0.2241750213
930.6	0.2232713569
930.7	0.2223625516
930.8	0.2214334874
930.9	0.2204844995
931	0.2195159552
931.1	0.2182284347
931.2	0.2169209102
931.3	0.215579621
931.4	0.2142196353
931.5	0.2128554095
931.6	0.2095035634
931.7	0.2061173591
931.8	0.202696956
931.9	0.199242513
932	0.1957541888
932.1	0.1949311401
932.2	0.1940944951
932.3	0.1932565
932.4	0.1924048455
932.5	0.191539613
932.6	0.1926456433
932.7	0.1937411935
932.8	0.1948381917
932.9	0.1959486158
933	0.1970604698
933.1	0.1965564925
933.2	0.1960423375
933.3	0.1955180151
933.4	0.1949835336
933.5	0.194427313
933.6	0.1905179668
933.7	0.1865869678
933.8	0.1826231069
933.9	0.1786267256
934	0.1745981312
934.1	0.1734802681
934.2	0.17235015
934.3	0.171198095
934.4	0.1700343212
934.5	0.1688685933
934.6	0.1748664737
934.7	0.1808992544
934.8	0.186966991
934.9	0.1930697321
935	0.1992075163
935.1	0.2016170331
935.2	0.2040392411
935.3	0.2061779579
935.4	0.2083247943
935.5	0.2103640388
935.6	0.2089946217
935.7	0.2076204334
935.8	0.2062413454
935.9	0.204857211
936	0.2034678659
936.1	0.2044633661
936.2	0.2054602913
936.3	0.2064584162
936.4	0.2074574896
936.5	0.2084572343
936.6	0.2075884269
936.7	0.2067164843
936.8	0.2058414031
936.9	0.2049631781
937	0.204081802
937.1	0.2064653819
937.2	0.2088530267
937.3	0.21124469
937.4	0.2136403219
937.5	0.2160398692
937.6	0.217113347
937.7	0.2180845837
937.8	0.21905624
937.9	0.2196937201
938	0.2203297239
938.1	0.2211674424
938.2	0.2220039773
938.3	0.2228393491
938.4	0.2236735761
938.5	0.2245066747
938.6	0.2304221613
938.7	0.2363279182
938.8	0.2422248632
938.9	0.248113936
939	0.2539960872
939.1	0.2600409815
939.2	0.2660753314
939.3	0.2721000779
939.4	0.278116135
939.5	0.2841243791
939.6	0.2829434039
939.7	0.2817703214
939.8	0.2806053135
939.9	0.2794484688
940	0.2782997849
940.1	0.2747617349
940.2	0.2712338521
940.3	0.2677157162
940.4	0.2642068327
940.5	0.2607066385
940.6	0.2603686126
940.7	0.2600348772
940.8	0.2597049388
940.9	0.2593782207
941	0.2590540637
941.1	0.2607965491
941.2	0.2625373688
941.3	0.264275618
941.4	0.2660102794
941.5	0.2677402213
941.6	0.2671465157
941.7	0.2665535382
941.8	0.2659613247
941.9	0.2653699079
942	0.2647793175
942.1	0.259556849
942.2	0.2543421385
942.3	0.249135188
942.4	0.2439359952
942.5	0.2387445538
942.6	0.2348468568
942.7	0.2309549261
942.8	0.2270686847
942.9	0.2231880575
943	0.2193129716
943.1	0.222148136
943.2	0.2249814655
943.3	0.2278128823
943.4	0.2306423025
943.5	0.2334696361
943.6	0.2309716965
943.7	0.2284739385
943.8	0.2259769644
943.9	0.2234813126
944	0.2209874598
944.1	0.2187040383
944.2	0.2164242268
944.3	0.2141483341
944.4	0.2118766168
944.5	0.2096092825
944.6	0.2149889277
944.7	0.2203649451
944.8	0.2257376187
944.9	0.2311072056
945	0.2364739321
945.1	0.2372984673
945.2	0.2381249871
945.3	0.2389534408
945.4	0.239783739
945.5	0.2406157539
